953168460,39,90,CES Storage
953175540,39,108,Re: NIPSCO Choice
953186100,34,"57, 47",Pueblo: CONFIDENTIAL
953186940,156,128,Maps
953187120,62,"121, 1",Focus Group with traders -- EnronOnline Commercial
953193240,62,"121, 1",Focus Group with traders -- EnronOnline Commercial
953196840,60,2,IDEA: please take a look
953253000,34,"57, 47",Re: Pueblo: CONFIDENTIAL
953254680,39,50,CNG Exchange deal
953257260,39,50,CNG Exchange deal
953258460,60,2,Today's IDEA
953261220,59,"109, 26, 53",EOL Credit Responses 3/16
953268960,130,138,Re: One Password - multiple legal entities for Hedge Funds
953269020,130,138,Re: One Password - multiple legal entities for Hedge Funds
953269080,130,138,Re: One Password - multiple legal entities for Hedge Funds
953276580,120,49,have you gotten any farther with Cargill?
953278680,59,"65, 138, 49, 130",ENA Legal Online Trading Database
953287140,59,"109, 26, 53",EOL Credit Responses 3/17
953513280,120,"138, 49, 59, 130, 4",house problem
953513880,120,130,Re: Western Resources
953515740,5,69,Re:
953515740,39,"54, 94",Egan Storage
953519280,59,138,Re: Australian Approvals
953521260,5,69,Re:
953529120,130,138,Re: Fortum - ETA
953541900,59,138,Commodities Exchanges
953599260,59,"109, 26, 53",EOL Credit Responses 3/20
953599920,138,2,Re: Meeting with Mark Taylor
953603220,120,"138, 130",Marie's list
953605200,135,"147, 121, 123",EOL Idea
953605260,138,59,EnronOnline Counterparty Approval Process
953608560,39,"90, 50",CNG Fuel Waiver's for March
953609280,59,"21, 136, 155",NYMEX Access
953610420,120,"138, 113","Buljevich, de Rosso, Saborit, Esq."
953610480,120,49,Rhythms stock
953610540,120,138,Rhythms stock
953611380,120,49,Re: Rhythms stock
953611500,113,45,TI hearing date and briefing schedule
953616360,156,55,Maps
953617080,120,49,Re: Rhythms stock
953617620,117,"27, 57, 47",Order 637 update
953618400,120,"138, 130",Marie's list
953629080,59,130,The Toronto Dominion Bank
953629680,39,50,CNG Park & Loan
953630040,130,138,Kaiser Docs
953634840,130,138,Vacation Info
953688120,59,"138, 49, 120, 130, 4",Tana out
953690640,5,69,Re: CFA Reimbursement
953692200,120,49,"Re: Additional ""Authorized Trader"" for equity account"
953695260,120,138,Quarter end transactions by Enron Corp.
953697900,31,58,Transport contracts
953700540,109,53,FYI - Kaiser One Month Melodrama
953700780,59,138,Australia counterparties-physical power
953772540,120,4,Re: Schedule to Master Agreement
953772840,59,"109, 26, 53",EOL Credit Responses 3/22
953774280,59,"138, 49, 120, 130, 4",Dynegy Canada Inc.
953778840,59,138,Counterparty Approvals
953781120,59,138,Need Information for Audit
953782500,59,"138, 49, 120, 130, 4",PG&E Canada Cross Border Trades
953783220,91,117,FERC Issues
953790300,5,69,Game this Monday
953790600,117,91,Re: FERC Issues
953790720,59,"138, 49, 120, 130, 4",BC Gas Utility Ltd.
953790780,117,91,Re: FERC Issues
953794920,5,69,Monday's Game
953800080,34,117,Re: daily firm on TW
953801820,39,50,Sale to Allegheny
953802840,34,"57, 47, 117",Re: Memo on Enron Indian Affairs and Dennis Langley
953808120,65,"11, 138, 67, 82, 147, 124, 121, 61, 45, 68",EnronOnline Management Report 3-21-2000
953850180,39,142,Re: Fwd: [Fwd: Fwd: Fw: IF THEY MATED!!!!]]
953852400,39,90,Roanoke Term Deal
953854080,39,90,CES Wholesale Deals
953859600,156,55,Western Strategy Briefing Materials
953862840,120,138,Argentina: Enron companies financial/physical trading issues
953865060,122,"131, 61",Re: Bank lobbying
953879340,91,117,GCA Amend.
953891040,34,"17, 117",Re: holding capacity on PNM
954055080,147,135,Re: EOL Idea
954105240,122,61,Re: Response to Carol Balassa Question No. 7
954116280,59,138,Re: EOL Credit Responses 3/24
954116640,65,138,Request to FERC to Review eCommerce Effects
954116820,39,50,CNG Park & Loan
954118500,5,69,Game Tonight
954118920,5,69,
954125400,59,"26, 130",EnronOnline-Entergy
954129660,39,"142, 50",April '00 FOM numbers for CES
954129720,39,108,April '00 FOM numbers for CES
954132000,34,"57, 47",Re: USGT East - East Capacity deal
954132420,120,49,Florida Power & Light Company - Attached Files
954134940,39,50,CNG borrowing deal for 3/28
954135780,65,60,Re: Ed Krapels
954135840,94,39,Re: Egan Storage
954136860,34,117,TW RP99-335
954137100,91,117,Gallup Facilities
954146160,118,112,FW: WASSSAAAAAAAAAAAAAABI!
954146580,60,124,Off-site: John Griebling's organization and Research Group
954149640,118,112,FW: Aggie Wedding
954153900,120,"138, 130",Marie's departure
954196380,39,94,Re: Egan Storage
954203580,59,"109, 26, 53",EOL Credit Responses 3/27
954205320,59,26,Re: EnronOnline-Entergy
954206580,120,4,Bridgeline Signature Block
954216420,118,112,Hit the Floor - True Story
954219180,49,"138, 120, 130",Transition Memo
954219660,130,138,KCS and other Bankrupt Counterparties
954229800,39,142,Capacity Deal tickets
954234300,59,138,Re: EOL Credit Responses 3/23
954234540,120,4,Transaction Summary
954236280,59,"109, 26, 53",EOL Credit Responses 3/28
954236760,120,"138, 130",Marie's transition
954237000,39,"142, 50",CES Daily March Requirements for 3/28 and after
954237240,39,108,CES Daily March Requirements for 3/28 and after
954288240,39,"108, 142, 50",Update of April 00 FOM reqs
954311640,59,138,Platt's Confidentiality Agreement
954317280,1,42,Re: Insurance Call Spread
954322500,59,49,Legal Conference
954325080,117,"27, 47",Re: Estimate for Pooling Service on TW
954325260,120,"138, 49, 59, 130, 4","Thursday, March 30"
954328920,1,"76, 67, 121",New curve generation methodology
954376620,59,"109, 26, 53",EOL Credit Responses 3/29
954377760,130,138,Custody Agreements with BoNY and Chase
954379560,138,59,Reuters Confidentiality Agreement Comments
954384360,39,"90, 104, 50, 94",Texas Gas Zone 4
954387000,5,69,RE: Cruise!
954391080,118,"69, 5",Take me out to the ...
954392040,118,69,Re: Take me out to the ...
954392940,39,90,Gas Daily Pricing for April
954393960,39,"90, 104, 50, 94",Index worksheets
954396720,118,"69, 5",I'm feeling pretty good about right now.
954398880,5,74,Re: softball
954410820,117,34,Gallup Compressor Agreements
954414960,49,"138, 120, 59, 130, 4","Venoco, Inc."
954460440,59,"109, 26, 53",EOL Credit Responses 3/30
954460980,59,138,EnronOnline procedures and GTCs
954464460,49,"138, 120, 59, 130, 4","Westpark Resources, Inc."
954471300,118,112,Take a Break
954475680,122,"131, 61",WTO Impact on the Privatization & Liberalization of the Globaltelecommunication markets
954490200,113,53,Re: Legal allocations
954490980,49,"59, 4",Confirmation Language
954719520,48,56,1st Quarter
954722940,5,69,Game Tonight
954728040,59,120,Form of Online GTC
954732660,120,4,Re: EMP Echo LLC
954733380,59,"138, 49, 120, 130, 4",Midland Cogeneration Venture
954733920,130,"138, 49, 120, 59, 4",Shari's Lunch
954741600,131,"61, 122",EES Board Presentation
954743520,59,138,Approvals for Credit Derivative Counterparties
954743640,4,120,Southern Cone Financial Master Agreements Schedule
954746460,130,"138, 120, 4",Amendment Form
954748080,117,47,SoCal motion
954749280,5,69,NO GAME TONIGHT
954749280,131,"61, 122",Quebecor DASH
954749520,5,78,New Product
954751080,131,"61, 122",Top 20 Regulatory Risks
954753420,138,130,Mary's number
954755040,34,117,Re: SoCal motion
954755220,117,"20, 47",GIR Settlement
954759360,138,45,Web Sites
954760800,59,"109, 26, 53",EOL Credit Responses 4/3
954811500,34,57,Pueblo
954813600,120,130,Confirmation mark-ups - BP Amoco and Aquila Canada Corp.
954814740,59,130,Southern California Gas Company
954820560,39,50,4 CNG Notices
954823920,39,142,Astroworld
954824520,39,90,Citygate Production
954826020,130,49,Annex A
954826200,130,49,Mail Out
954826680,130,49,Mary Gosnell
954830940,109,98,"TVA letter, re Southern Interconect"
954835920,91,116,RE: Second Interconnect between MidCon Texas and HPL
954837240,91,116,RE: Second Interconnect between MidCon Texas and HPL
954838560,59,130,Commonwealth Edison Company
954840720,20,117,Re: I.99-07-003: Post-Interim Settlement Agreement
954841080,117,20,Re: I.99-07-003: Post-Interim Settlement Agreement
954842520,130,4,Revised Drafts
954844500,4,"138, 49, 120, 59, 130",Out of the Office
954844800,95,4,H&N Gas Ltd.
954901200,131,"61, 122",Follow-Up from Monday Reg Risk WG Meeting
954901620,59,130,"Reliant Energy HL&P, a division of Reliant Energy, Incorporated"
954911880,130,"138, 49, 120",Annex A Mailout
954913920,130,26,KCS Amendments
954917400,122,61,Joe's group accomplishments in 2000 SO FAR!!
954922140,147,123,Henri's product
954945360,122,"131, 61",Electricity Budget
954983460,62,79,
954998280,156,43,Alliance netback worksheet
954999240,45,147,Re: Opening Game @ Enron Field - 4/7
955007700,118,112,Feb Basis Deal
955012740,39,28,Jan CES deal
955077420,45,147,Re: Opening Game @ Enron Field - 4/7
955086300,122,61,Attached Files
955090080,30,102,The Joys of Marriage
955098300,39,28,Jan CES deal
955164120,34,17,MAY DAY
955168500,117,"57, 20, 47",Re: SoCal GIR settlement telecon
955174260,20,"57, 47, 117",Re: SoCal GIR settlement telecon
955257060,131,61,EES - RAC Deal Approval Meeting
955257180,131,"61, 122",EES Presentation
955261860,117,17,options
955336920,59,53,Confidentiality Agreement
955338840,5,69,Game Tonight
955341420,59,130,Seattle City Light
955343340,95,53,Large Contracts Update
955344540,130,26,KCS
955350540,156,"30, 128",Alliance netback worksheet
955353720,130,26,KCS Amendments
955353840,130,120,Conflicts Letter
955357440,130,4,Marie Heard's Work
955361640,117,34,Re: TW Procedures re marketing affiliates
955362480,60,116,PDO
955367700,120,49,Cargill Inc.
955416000,34,48,Re: Louisiana Compressor Fuel
955422180,130,120,Weather Meeting
955423260,4,"138, 49, 120, 59, 130",Gold Kist Inc.
955425480,59,130,CES/Merchant Energy Group of the Americas
955426560,130,"138, 120, 59",Upcoming Seminars
955428060,34,"57, 47",Pueblo
955433760,91,116,MidCon Agreements
955434540,61,122,"The Energy Daily, EEI, and EPRI Present ""Surviving The Summer of2000: A Summit On Reliability"""
955435560,138,"120, 130",Job No. 0000103079
955436160,95,"26, 53",Master Physical worksheet - Matrix
955436220,130,"120, 59",Jacqualine McKoy
955436580,59,130,Re: Jacqualine McKoy
955436640,120,130,Re: Jacqualine McKoy
955441380,120,49,Re: Sutton Bridge swaps
955447080,1,76,Option Analysis on NG Price Book
955448160,1,100,
955452060,7,67,Returning your call
955474260,17,56,Pipeline Reform Coalition Notes
955512540,17,"73, 145, 131, 47, 117, 61, 48, 56, 122, 46, 9, 34",FERC Announces New Pipeline Interconnect Policy Today
955515060,17,56,Background Materials for the INGAA Board Meeting
955515840,59,138,Need List of Financial Masters
955524360,95,26,Re: Draft CA agreement Pilkington
955525380,59,138,Amendments to ETA's
955526940,130,59,ETA Amendment Letters
955527300,5,69,Fw: Women's conference
955533720,130,26,KCS Master Agreement Amendments
955540920,61,122,Granite Update
955590780,130,"138, 120",Vacation Days
955593120,120,130,Susan Bailey's ETA is 9-9:30 a.m. today
955593480,120,130,weather trade
955596900,4,"138, 49, 120, 59, 130",Empresa Distribudora de Energia Norte S.A.
955597740,118,112,The Paradox of Our Time
955600140,39,"90, 53",CES Transport
955603500,5,"78, 116",Re: Wellhead Accrual Income
955610160,117,34,PNM filing
955613580,4,"138, 49, 120, 59, 130",BP Amoco Corporation
955614300,130,"120, 59",Re: Conference Rooms
955614420,4,"138, 49, 120, 59, 130",Swiss Re Financial Products Corporation
955618260,120,4,"Re: Statoil Marketing & Trading (US) Inc. (""Statoil"")"
955618440,120,4,Re: Capex
955619400,120,59,Re: Conference Rooms
955620540,120,49,Brokerage and Repo Agreements
955620720,120,130,Global Confirm for Weather
955621740,117,115,SoCalGas Settlement Document - Revision
955623960,130,120,FYI
955625760,117,20,TW declaration
955679220,130,4,Response to Comments
955680840,120,130,Re: Global Confirm for Weather
955682760,60,2,Resume - secretary
955685520,130,95,Misc
955686300,130,"138, 120",Interview With Jaosn Peters
955699560,95,130,Re: Misc
955700220,130,120,Weather Meeting
955700760,130,120,Year End Deals
955700880,95,26,Matrix
955701240,1,154,Re: options
955702980,95,53,"Cinnabar Energy Serivces & Trading, LLC"
955708140,120,"138, 130",Revised Memorandum regarding pulp and paper transactions
955772040,34,117,Re: FERC Announces New Pipeline Interconnect Policy Today/PG&E
955867800,1,154,Re: options
955936980,120,"138, 130","Confirm ""back-up"""
955937640,130,59,ETA Letter
955938720,120,130,Confirm/Settlements lunch
955955040,120,4,Confidentiality
955955100,138,130,Re: Vacation Days
955957320,117,"20, 47",GIR settlement
955957800,95,26,Irving Oil CA
955962420,117,34,GIR settlement update
955965120,34,117,Re: Socal
955966800,95,26,fromYaron
955969140,120,49,Brokerage Agreements
955970220,130,138,Re: EnronOnline
956021580,49,120,Re: Brokerage Agreements
956023620,130,26,KCS Amendments
956023740,117,9,SoCal protest of USGT deal
956023860,120,49,Review of Brokerage Agreements
956024100,120,130,Meeting with Tanya about credit worksheet
956029200,120,138,legal opinion
956030880,118,112,Here's to the Journey
956032440,130,49,JP Morgan Agreement
956032500,130,59,ETA Amendment
956033520,130,"138, 120, 59, 4",Upcoming Seminars
956033880,34,"57, 47",Pueblo
956034000,130,"120, 59",Re: Conference Rooms
956038200,45,138,Site Structure Diagram
956039700,59,130,Re: Upcoming Seminars
956041140,59,130,Constellation Power Source ETA
956046360,138,130,Re: Upcoming Seminars
956047200,120,138,Australian Master and Brokerage agreements
956048280,120,49,Brokerage stuff
956051520,45,138,Business Methods on Paper.com
956053020,61,"11, 131",Re: EES - RAC Deal Approval Meeting
956053380,120,4,Re: Capex
956053800,61,122,Re: Contribution to Sacramento Women's Campaign Fund
956055180,95,"58, 26, 53",Jury Duty
956055300,95,53,
956057880,130,26,KCS Amendments
956109000,120,130,Weather Confirmation
956109240,53,58,Panda Florida Projects Term Sheet and Letter Of Intent
956109960,39,"90, 108",Re: Questions
956112180,49,"138, 120, 59, 130, 4",BP Amoco Corporation
956112660,130,26,Re: KCS Amendments
956117880,130,120,Meeting
956118360,120,130,Re: Meeting
956119260,130,120,Meeting With Mark
956120520,117,34,new draft of answer (TW negotiated rate filing
956120940,130,138,Group Meeting
956121420,130,"49, 59",Idacorp
956122020,34,117,Re: new draft of answer (TW negotiated rate filing
956126400,130,138,Enron Field party
956132820,14,155,ENRON ONLINE
956135460,49,"138, 120, 59, 130, 4",National Gypsum Company
956136540,59,"138, 49, 120, 130, 4",Kellogg Company
956137260,120,138,"physical option - proposals, term sheets, pricing"
956139480,120,49,Brokerage Agreement meeting
956192100,131,"20, 122",Enron Net Works
956196480,65,138,Re: Mobile Phone Bill
956197320,120,49,FW: Humble Pie - This one is worth a read...
956200380,4,"138, 49, 120, 59, 130","H&N Gas, Limited Partnership"
956202540,138,65,Re: Mobile Phone Bill
956202840,135,147,IT Professionals
956205900,65,138,Re: Mobile Phone Bill
956213040,61,"11, 131",Curve Validation
956221680,34,"57, 47",Pueblo
956222100,26,59,Re: EOL Master Matrix -- SPECIAL AUDIT
956222220,34,17,Re: Market-Based Storage
956223240,34,"57, 47",Re: Pueblo
956225340,120,130,EOL -Enserco Energy
956230680,130,59,Misc
956232000,130,"138, 120",Misc
956232060,130,"138, 120, 59, 4",Doctors appt.
956281980,95,"58, 26, 53",
956282340,59,"138, 49, 120, 130, 4",I will be out
956284080,120,130,Flying J
956288100,130,120,Re: Flying J
956291100,45,113,Re: Mission UK
956291700,131,"61, 122",EES DASHs - Springs & Quebecor
956293560,117,34,Fuel Charge on TW
956300640,120,"138, 59, 130, 4","Doctor's appointment Monday, April 24"
956305440,34,9,Re: UCU PPA Tiering Issue
956306580,24,"67, 121, 7, 45","ENA Offsite - May 3rd and 4th, 2000"
956309640,67,24,"Re: ENA Offsite - May 3rd and 4th, 2000"
956535660,39,"108, 142, 50",CES First-of-the-Month Requirements for May '00
956539860,5,69,Game Tonight
956544300,39,"142, 50",Cove Point Storage
956545080,120,15,Consulting Agreement
956545800,39,"142, 50",Re: Cove Point Storage
956550360,113,49,Re: Duke Energy International
956555340,39,"108, 142, 50",Updated May '00 FOM requriements
956562120,26,59,Re: How goes that CIBC assignment?
956562120,59,"138, 49, 26, 120, 130, 53, 4",El Paso/Sonat Acknowledgement and Termination Agreement
956566920,4,"138, 49, 120, 59, 130",Late Arrival
956569740,117,34,contract approvals
956571600,60,11,Aram
956621760,39,142,Tenn and Iroq Reimbursement from ECT - Canada
956628060,59,130,AccuNet Agreement
956629560,34,"57, 47",Re: Pueblo
956631900,117,34,contract issue
956632560,45,24,"Re: ENA Offsite - May 3rd and 4th, 2000"
956644320,130,4,Re: Santa Fe Snyder Corporation
956645160,49,59,Re: Are you there?
956645280,120,4,"ISDA between Enron Canada Corp. and Reliant Energy Services Canada,Ltd."
956646180,59,49,Re: Are you there?
956649360,95,"108, 53",Cinnabar
956651760,59,"138, 49",Legal Online Trading Database
956655000,120,59,"Re: ISDA between Enron Canada Corp. and Reliant Energy ServicesCanada, Ltd."
956655540,59,49,Bandwidth on EOL customer list
956656140,59,"138, 120, 130, 4",New Credit Person
956657640,59,"138, 120, 130","Use of ""exchange"" in corporate name"
956662920,130,59,Re: New Credit Person
956663160,120,4,Re: ISDA - Capex
956664780,130,53,Crude Oil Purchase Agreement
956665140,130,"120, 59, 4",Doctors Appt.
956711940,59,130,Re: New Credit Person
956719680,130,109,Presentation on Online Product
956720640,130,"120, 59, 4",Employment Opportunities/Job No. 103079/Sr. Legal Specialist
956723820,138,130,Resume from Kathy Bauer for Job ID 0000103079
956724360,138,130,Applicant from CareerPath.com :(0000103079)
956725680,130,"59, 4",Applicant from CareerPath.com :(0000103079)
956725680,130,120,Applicant from CareerPath.com :(0000103079)
956729160,120,130,Re: Applicant from CareerPath.com :(0000103079)
956729760,130,"120, 59, 4",Interviews
956729820,120,"138, 59, 130, 4","Friday, April 28"
956734260,59,49,More Laziness
956735100,130,59,J Aron
956735160,130,59,RE: Guaranty Status
956737080,138,59,"Re: Use of ""exchange"" in corporate name"
956738220,138,45,Re: Business Methods on EnronOnline
956741580,59,138,"Re: Use of ""exchange"" in corporate name"
956743260,36,102,Fw: Corruption Test
956743860,45,138,Re: Business Methods on EnronOnline
956746080,138,130,SR Legal Specialist - Job #103079
956746260,138,130,Job No. 78728
956746800,59,"138, 120, 130, 4",Trade Assignment-National Bank of Canada/Tembec Inc.
956749440,59,"138, 120, 130, 4",National Bank of Canada
956749980,120,4,ISDA comparisons
956793540,59,130,Re: Legal stuff
956797980,59,49,"Yadda, yadda, ya"
956798280,59,130,Re: Applicant from CareerPath.com :(0000103079)
956798460,59,130,Re: Statoil Consent to Assignment
956800260,120,130,ISDA comparisons
956803620,91,117,Gas Conversion Amend.
956803800,130,59,Letter
956804280,91,117,Gas Conversion Amend
956805420,95,"58, 108, 53",Cinnabar Energy
956812920,67,98,
956816100,39,142,Trco Segmented capacity for May
956817840,108,95,Re: Cinnabar Energy
956818260,95,108,Re: Cinnabar Energy
956821380,45,65,Re: eSpeed Mutual NDA
956824260,4,"138, 120, 59, 130",McMurry Oil Company
956825040,45,65,CA
956826240,138,59,Re: Bandwidth Products On EnronOnline. (Revised)
956833500,90,39,CES Retail
956882280,5,74,Fw: Corruption Test
956883660,138,59,Re: Bandwidth Products On EnronOnline. (Revised)
956886840,46,"20, 131, 113, 122",Re: Cal PX
956887140,91,149,Purchase Agreement Summary
956889960,49,59,FW:
956890800,130,"65, 138",Organic Inc. CA Issue
956891520,138,130,New or Modified Mail in EOL Terminations
956893980,113,45,Proposed Leave Behind re: CalPX
956893980,113,45,Re: Cal PX
956895540,65,"138, 130",Re: Organic Inc. CA Issue
956896080,39,"108, 142, 50",Final May'00 FOM volumes
956903700,130,138,kennecott
956904420,130,113,FW: ETA Comments - Arbitration Language
956905380,130,"138, 120",Nonsolicitation provision
956907180,17,61,FERC Presentation
956907600,17,61,Re: FERC Presentation
956908500,130,120,Misc
956908740,130,49,Early Voting
956918160,130,120,Options wprkshop
956919660,130,4,Misc
957142380,5,69,GAME TONIGHT @ 7:45
957145080,130,4,Snyder
957147840,130,4,Santa Fe
957148260,130,138,Re: kennecott
957152400,122,61,Re: Project Granite - Status of DOJ Investigation
957153120,59,130,Idea Integration
957154380,109,53,Meetings regarding EEI Master Contract
957157800,59,130,Re: Non Disclosure
957163140,117,34,Re: contract issue
957163800,59,49,ICE CREAM SOCIAL
957165600,130,4,Re: FW: UtiliCorp/ENA ISDA Gty
957167940,59,49,Online Bandwidth Trades
957169620,95,53,"Re: Clinton Energy management Services, Inc."
957169680,138,130,Senior Legal Spec. - Posting No. 103079
957169680,95,53,"Re: Clinton Energy management Services, Inc."
957169740,138,130,Job # 103079
957171120,62,1,Finally the truth comes out...
957175440,130,4,UtiliCorp
957178500,67,"24, 98",Emmisons Allowances
957180060,117,34,PNM answer
957181800,130,"59, 4",Additions to Special Handling List
957184500,130,"65, 138",Organic Confidentiality Agreement
957232980,120,138,"ITG POSIT ( a ""division"" of the ITG trading desk }"
957233520,120,59,Re: Kellogg's
957234060,34,117,Re: PNM answer
957236400,117,34,Re: PNM answer
957237780,130,120,Legal assistant Candidates
957238500,130,120,Repos
957238740,130,4,Torch
957240000,120,"138, 59, 130, 4","Doctor's appointment on Wednesday, May 3"
957242160,130,4,Re: UtiliCorp
957242280,130,4,Status
957242880,130,138,Re: Organic Confidentiality Agreement
957250260,138,130,Re: Job 103079
957250980,117,34,Gallup answers
957252120,59,130,Confidentiality Agreement
957252960,117,20,Re: FW: GIR Settlement Hearings - Practice Cross Examination
957254040,59,130,Confidentiality Agreement-Human Code
957257700,59,130,"Organic, Inc. Confidentiality Agreement"
957259380,49,59,EOL GTC's
957260520,39,50,CNG HDS
957261660,29,"84, 143",Alberta / West Supply demand meeting
957261960,59,49,EOL GTC's
957263040,138,"120, 59, 130, 4",Out of the office
957265560,130,4,Re: Agreement
957265680,130,4,Utilicorp
957266340,34,117,Re: Gallup answers
957266880,67,24,Re: Alberta Power Purchase Arrangements Auction - Legal Risk Memo
957267180,130,4,Project Raptor
957267480,130,4,Project Raptor
957318300,117,34,Gallup - Status Update
957318300,59,"109, 49, 26, 53",EOL / Credit / GCP Responses 5/2/00
957318360,117,34,"Gallup - Status Update, May 4, AM"
957321600,95,"108, 53","Cinnabar Energy Services & Trading, L.L.C."
957323280,59,"138, 120, 130, 4",Enron Online Signatories
957327720,130,26,Alberta Energy Guaranty
957327960,130,59,J Aron
957336360,95,49,Master Agreement
957336600,59,130,Re: J Aron
957340680,59,"138, 130",Listing of Financial Contracts in Global Contracts
957344880,59,"138, 130",EnronOnline Credit Derivatives
957345480,59,130,"Human Code, Inc."
957347580,95,53,"Clinton Energy Management Services, Inc."
957353520,138,130,Revised AccuNet Agreement
957353760,138,130,New or Modified Mail in EOL Terminations
957399120,39,142,
957401640,59,"109, 49, 26, 53",EOL / Credit / GCP Responses 5/3/00
957402180,59,49,Brain Teaser
957404280,130,109,UtiliCorp
957404580,59,130,Our luncheon
957404820,130,4,Cancellation of Weather Deal
957404880,130,59,Re: Our luncheon
957405420,59,"65, 138, 130",Novo Media Group & List of Confidentiality Agreements
957405480,59,49,Re: And the Prize Goes To...
957408360,59,"138, 120, 130, 4",Confidentiality Agreements
957409680,59,130,Updated Tax Language
957410220,59,130,MarchFIRST
957411060,120,4,Frito Lay
957411120,120,59,follow up to legal/credit meeting
957411540,120,4,Bridgeline
957420060,109,53,Re: Forms
957421080,122,61,IMPORTANT NEPOOL ICAP: See the attached from Phil Pellegrino
957423360,50,138,Re: New EOL Products for TCO
957429480,39,142,Capacity question
957434040,34,17,Re: Mark Haskell presentation at FEBA
957436860,130,"138, 120, 59, 4",Samantha Boyd
957438900,59,"109, 49, 26, 53",EOL / Credit / GCP Responses 5/4/00
957488580,59,130,Re: Our luncheon
957493680,130,138,ETA Comments from GPU Energy
957493920,130,113,FW: ETA Comments - Arbitration Language
957495600,130,4,Dresdner Bank
957497760,130,4,Dresdner Bank Credit Issues
957498480,130,4,Dresdner Bank
957514680,120,59,Re: Financial Trading in Brazil
957516720,120,144,Tuscon Electric Power Company
957517500,34,47,Re: Please Read - Document Control Project
957523920,130,120,Williams
957524460,120,138,Re: Financial Trading in Brazil
957524520,59,120,El Paso Electric Company
957525000,59,"109, 49, 26, 53",EOL / Credit / GCP Responses 5/5/00
957667140,67,121,
957744480,5,69,GAME TONIGHT @ 8:45
957750900,107,24,Genco
957751440,120,4,Morgan Guaranty Trust Co.
957752280,130,"138, 120",Confirms Issues
957756720,138,59,RE: EnronOnline in Japan
957758820,7,65,Re: Tom Engel
957765540,34,17,Notes from Meeting on OCSLA Reporting
957771600,130,120,Party For Marie
957772560,39,142,Re: Sea Robin Well Head Curve
957777720,130,4,Pancanadian Energy Services
957784380,130,"26, 53",Re: Enron-online
957785580,131,61,Next Steps
957786900,20,"57, 47, 117",Re: PG&E's Prepared Direct Testimony in I.99-07-003
957788520,130,4,SG Interests V
957835620,59,"109, 49, 26, 53",EOL / Credit / GCP Responses 5/8/00
957836040,120,59,Lotus Notes database
957836340,120,59,Brokerage Agreements added to Lotus Notes
957837660,59,120,Lotus Notes database
957839100,39,50,CNG postings
957843840,75,58,Citizens
957845160,130,"138, 120, 59, 4",Custodian Language
957848040,130,120,FX/Currency Option Questions
957849960,130,138,Legal assistant Candidtaes
957852900,59,"138, 120, 130, 4",Master Swap Agreement
957852900,59,49,Master Swap Agreement
957853380,49,59,Re: Master Swap Agreement
957857820,24,"60, 67, 121, 98, 7, 45",IT Resources
957861000,7,"67, 24",Trip to Calgary Office - May 10-12
957863520,17,"61, 122, 34",Marketing Affiliate Statistics
957865500,117,20,Re: Panel Practice Cross Sessions in SFO for GIR
957867660,7,24,Re: IT Resources
957870720,130,4,Petro Canada
957925080,59,"109, 49, 26, 53",EOL / Credit / GCP Responses 5/9/00
957928920,45,113,Quinn Emanuel Urquhart
957933000,130,59,Re: Kinder Morgan
957934740,130,138,Credit Semonar Issues
957935220,62,65,Questions about emergency plans
957937920,39,142,Transco Rivervale
957938340,120,130,Follow up credit
957942120,67,24,Authorized Traders
957942240,67,24,Global Risk Management
957943080,59,"65, 138",Confidentiality Agreement - HoustonStreet.com
957945900,120,"138, 59, 130, 4",Party for Marie
957946200,59,"109, 138, 49, 26, 53",Japanese Approvals
957950280,59,"109, 49, 26, 53",EOL / Credit / GCP Responses 5/10/00
957952200,24,"90, 98",Associate & Analyst PRC
957953640,130,120,Re: Party for Marie
957960300,138,65,No More Terminations!
958010640,34,17,Re: Supplemental NDG Comments in RM98-10
958013940,34,117,Re: TW Proposal for Fuel Retention in Dollars (not in-kind) --Draft Accounting Memo
958014300,130,"138, 59",Bonneville Power Administration
958015620,130,138,Re: kennecott
958015920,130,"138, 120",Forms Meeting
958020180,130,120,
958020720,130,120,LC Question
958021620,130,59,J Aron
958023180,130,"138, 120, 59, 4",Credit Seminar Issues
958027980,67,11,Re: VAR
958028940,138,65,NYMEX e-commerce venture
958030380,59,130,J. Aron Guaranty Questions
958031460,130,138,List of Work Items
958032360,59,130,J. Aron & Company Guaranty
958032900,75,58,Citizens Asset Profile
958033080,130,"138, 59",GPU Energy Amendment Letter
958034100,91,117,Supplement to Gas Letter
958035900,91,54,Storage Agreement
958037100,59,"109, 49, 26, 53",EOL / Credit / GCP Responses 5/11/00
958040400,131,61,Re: Org Chart
958043160,34,"47, 117, 48",Supplement to Gas Letter
958044120,120,"138, 59, 130, 4",Party for Marie
958044900,130,"120, 4",Annex A - Final Forms
958045920,130,4,Forms Meeting
958047120,130,"138, 59",Kennecott ETA Amendment Letter
958095240,59,49,Japan List
958095720,60,145,Re: Option Sales Program- Valuation Model
958096800,60,147,Brad Romine
958097640,59,120,Master Swap Agreement Database
958098420,59,120,master swap agreement database
958101180,130,"138, 4",New Legal Assistant  Training
958101840,95,"108, 53",Cinnabar Energy Services & Trading
958104120,17,61,Electronic Version of EEI Presentation
958105440,63,"74, 41",
958107180,95,53,Re: GTC Contract Set-ups
958107300,108,95,Re: Cinnabar Energy Services & Trading
